review_id,rating,review_text,date,app_id
c7658067-c427-48a2-90a1-2869eb245147,1,Poor Customer Service Trying to Contact since 7 Days from the day I made payment with correct credit card no. And wrong Bank selected. The Customer executives are not at all knowledged on the issue and Worst software application which cannot identify the bank on the card no. Basis it's big failure of software. *There is no refund or no status update on where my payment went on and they just providing bank reference and not disclosing which bank it is credited.Worst Amazon Pay Application.,2026-02-04 18:47:21,in.amazon.mShop.android.shopping
e4bc740a-9adc-453f-9268-3dd93d4b51df,1,amazon pay upi is the worst upi system,2026-02-04 18:39:36,in.amazon.mShop.android.shopping
81d5c2ca-14e5-4d9f-b7ca-db8d41ac535e,1,"इस एप को डाउनलोड मत करना साथियों सबसे घटिया एप है, सर्विस के नाम पर लोगों के साथ फ्रोड करते हैं। मैंने एक स्मार्ट वॉच आर्डर की थी बोट कंपनी की 2200 की और जब डिलीवरी एजेंट के सामने पैकेट खोला तो बोलने लगा नो ऑपन बाक्स है और उसके जाने के बाद खोला तो उसमें एक 50 रूपए की वाच निकली और जब कस्टमर केयर में कॉल किया तो उन्होंने ने भी अपना पल्ला झाड़ लिया और कहते हैं हमने जांच कर ली है हमारी तरफ से कोई गड़बड़ी नहीं हुई है और हम आपकी कोई मदद नहीं कर सकते सबसे घटिया एप है डाउनलोड मत करना ना ही कोई आर्डर",2026-02-04 18:37:08,in.amazon.mShop.android.shopping
3565442a-0766-4a29-bc3a-8f16b1b4f24e,1,"I am extremely frustrated with this service. The app may be good,but the service is absolutely terrible. I have a Prime membership,and honestly, it feels like a complete waste of money. I ordered a product and paid full amount in advance,the order was marked as delivered without ever being delivered to me. This is completely unacceptable. I have been following up with customer support for over a month now,and it has been a horrible experience.Their behavior is unprofessional, they are not polite",2026-02-04 18:28:13,in.amazon.mShop.android.shopping
78566b63-dcd1-497c-858a-98c85c60049d,1,"My orders are getting cancelled for no reason, I ordered more than 4 times and each time they cancel my order. I am Quitting Amazon for good",2026-02-04 17:53:50,in.amazon.mShop.android.shopping
0990ef99-2e5a-462e-a7a5-853736e3355c,1,froud company,2026-02-04 17:53:22,in.amazon.mShop.android.shopping
8b738189-a573-4d2b-91c6-8ef8edd8b2a0,1,scam . i want to order a watch but I accidentally ordered the strap now I can not return this item because it is not showing delivered. Total scam,2026-02-04 17:17:42,in.amazon.mShop.android.shopping
61bf1cb6-4a0c-4cda-803a-8ddea50cf339,1,ok so I bought electronics from Amazon and they gave me used thing which is not working and now they are not returning it,2026-02-04 17:10:30,in.amazon.mShop.android.shopping
bbf0c730-bc5d-4aaf-b05e-b06b9e9a1feb,1,bhut hi ganda or ghatiya App hai please koi v log is App ka use na kre ye customer ko lutta hai log sahi product ke nam pr paisa leta hai log or ghatiya product or different product delivered krta hai log complaint krne pr manta nhi hai log or call kat deta hai log ye log public ko lutta hai log isliye jago grahak jago apna paisa waste nhi hone do mehnat ka kamai hai koi free ka paise nhi hai.,2026-02-04 16:54:50,in.amazon.mShop.android.shopping
ce49eca7-1f69-443b-8d53-3212ed3b3f54,1,Now a days amazon is delaying pickup of return items till return period and after that they deny for pickup. gajab scam,2026-02-04 16:21:12,in.amazon.mShop.android.shopping
14d9601e-644a-4e6c-9070-eb2fa9b886f7,1,Amazon doing fraud with customer. I ordered a drone with this fraud website and after that I recieved damage flying birds. thdy don't provide any help.,2026-02-04 16:12:13,in.amazon.mShop.android.shopping
4974184b-bf0b-474c-a0fc-49e819265d6b,1,Amazon's service has gone down the drain. Delivery agents return products marking them 'not accepted' whenever they don't feel like doing their jobs and customer support is non-existent for any escalations.,2026-02-04 16:12:03,in.amazon.mShop.android.shopping
6a0ecfcb-2603-44d0-b2d9-eadb16d9f110,1,बड़ी घटिया एप्लीकेशन है इसमें एक बार अकाउंट डिलीट हो जाए वापस नहीं बना पाएंगे ऑटोमेटिक दूसरा अकाउंट बन जाता है,2026-02-04 15:51:56,in.amazon.mShop.android.shopping
d8429c52-d025-4a7c-a904-3d305843834a,1,very bad experience. I haven't received my order but the status shows are delivered. I have raised a complaint but no solution.,2026-02-04 15:40:03,in.amazon.mShop.android.shopping
a8cfa4c5-f2ef-4ed2-b696-7dcfaa328921,1,I think the time has come to wind up amazon.butterfly mixer is not working properly.amazon is saying sorry what should I do?,2026-02-04 15:34:11,in.amazon.mShop.android.shopping
9692560b-b157-4a08-91d3-baf70ae9a79e,1,Package always gets cancelled and custome service has one answer we have escalated..,2026-02-04 15:31:51,in.amazon.mShop.android.shopping
c1c7ac11-6146-40ab-86a2-b05ad494b97c,1,Never use Amazon for shopping. They don't deserve even a single star.. it's service always sucks. my product is near to me from last 5 days but they are not able to deliver it on time. They dont share delivery agent number on the day of delivery also.. do i wait for my parcel whole day? are you people are idiots. after this they will cancel my order and say i didn't receive their call... please don't use amazon.,2026-02-04 15:26:18,in.amazon.mShop.android.shopping
ec3dd0f8-d21b-4e9b-8d66-0d0e217f325c,1,such a pathetic app ans delivery man. no one calls and order does no reah. what the hell? I feel like the Amazon platform to be punished by making rules for inconvenience every time . poor delivery man nd their services. they seem like not to do thier work only. pathetic,2026-02-04 15:06:52,in.amazon.mShop.android.shopping
556dc2ea-352f-4bde-a2e9-221a81c881ac,1,orderd item not delivering,2026-02-04 14:54:29,in.amazon.mShop.android.shopping
68677e5d-4ae6-4465-9249-5bcd2668ec22,1,the product we purchased they not delivered on time poor services😡,2026-02-04 14:50:49,in.amazon.mShop.android.shopping
7631deb8-4a4d-4293-8376-7809294a5137,1,delivery service is too frustrating,2026-02-04 14:42:09,in.amazon.mShop.android.shopping
6130a976-ea58-4ca1-8497-2860d8eb5583,1,horrible 😡😡😡 10 sal se amazon se shopping kr rhi itna bura experience kbi nhi hua 0 Star hota to wo b na du defective product mila or return replacement ka koi option hi nhi de rhe only AI se bat ho rhi koi customer support hai hi 😡😡,2026-02-04 14:28:08,in.amazon.mShop.android.shopping
67c70194-f8c4-448c-9ffd-568d6443fe90,1,I ordered puma slippers and they sent me a 1st copy of it. be very careful guys double check your orders i want to upload a pic but there is no option even the puma on slippers is written inappropriately....,2026-02-04 14:26:58,in.amazon.mShop.android.shopping
a6a06887-0474-4e44-b567-666b0daa74b2,1,showing exchange not available for every mobile Everytime,2026-02-04 13:53:46,in.amazon.mShop.android.shopping
f4d4e77f-b218-4c4e-9ced-874897076370,1,Third class packaging.,2026-02-04 13:39:33,in.amazon.mShop.android.shopping
361352b3-7340-49a1-81d2-478bff38e5c7,1,"Worst experience ever. Totally fraud behaviour. Maine Amazon se charger order kiya jo completely defective nikla. Replacement request ki, lekin 4 baar pickup cancel kar diya gaya. Back-end team ne clearly bola tha ki agar next time pickup cancel hota hai to refund mil jayega, lekin na replacement mila, na refund. Customer ko sirf jhoothe assurances diye ja rahe hain aur mentally harass kiya ja raha hai. Service zero, responsibility zero. Online electronic gadgets kharidna yahan se sbse bdi glti",2026-02-04 13:31:18,in.amazon.mShop.android.shopping
6abc9065-ff91-4074-b475-70eb97ad8a95,1,"I had earlier given 5 now downgrading to 1, would have given minus if I had an option, Amazon guys just don't want You to be able to talk to their customer care, I kept circling in the app but just couldn't get an option to call and talk to customer care. I know this is intentional by many companies to save cost, but at Amazon you simply cannot do this.",2026-02-04 13:01:47,in.amazon.mShop.android.shopping
0bc75816-81be-442e-9d6f-34a0c1e99c39,1,ismein kyon bank account add nahin ho raha hai ab update kyon nahin kar raha hai ismein bank account kyon add nahin ho raha hai Ham Amazon user iske liye bahut dukhi hai,2026-02-04 12:52:06,in.amazon.mShop.android.shopping
2dab3ae2-4b27-4d3b-8330-e712cc07a21e,1,sad 😔,2026-02-04 12:33:36,in.amazon.mShop.android.shopping
bf32be41-8a7c-4ac9-b082-b5f6c7a382ed,1,not gud in UPI my payment still pending and no resolution there is no option where to complain transaction issue very bed,2026-02-04 12:18:46,in.amazon.mShop.android.shopping
4c9bf1b0-e1d0-4fcb-acfe-13d1623dccb9,1,delivery partner behaviour zero rudely behaviour,2026-02-04 12:00:44,in.amazon.mShop.android.shopping
fcb75530-580f-4a01-98ed-675f26f82764,1,"Don't ever buy from Amazon app this is the worst app I ever shopped I ordered groceries from Amazon which got cancelled, for I haven't got any update from their side . also they had stuck my amount which they are delaying to pay",2026-02-04 11:50:14,in.amazon.mShop.android.shopping
d71f204b-d31c-4c51-8388-7280dd27e91e,1,"Why accepting orders, when you can't fulfill it? why there is no update on my prepaid order of 48000rs? when I will receive my bike? why delivery partner delhivery saying it's cancelled and ultrabikes saying it's delivered? Amazon is a big big big big FRAUD.",2026-02-04 11:38:06,in.amazon.mShop.android.shopping
0b0b6691-9704-4b2b-9d03-f7d9921f810b,1,"don't do any investment plans in Amazon. while withdrawal, they'll just mark in pending.",2026-02-04 11:16:11,in.amazon.mShop.android.shopping
e9f4e724-75cb-4bc1-b852-634a853b8ff9,1,froud app damage product bheja h aar return ki mna kr rhe h Amazon per aap bahut jyada froad hone lag gaya hai ise koi bhi aadami use mein nahin le Mera product abhi tak pickup nahin hua Hai,2026-02-04 10:38:10,in.amazon.mShop.android.shopping
22eed9c6-2a63-4fd0-9487-85872726a633,1,bekar h 1500 ka farud kar diya bhai amazon uninstalled karo,2026-02-04 10:15:15,in.amazon.mShop.android.shopping
c4d80db4-379c-42fe-a25d-bc221da7d00c,1,"Amazon delivery service is becoming worse by every new order I place.My order has been delayed and I'm waiting for it ever since.Im sure it will eventually become cancelled and refund.This is the 4th consecutive order I have issues with and not even a single delivery has been smooth without complaint so far. Being the largest e-commerce in the world,this is the service I am expecting from it?",2026-02-04 10:12:28,in.amazon.mShop.android.shopping
6b88eda9-2815-47c7-9ff9-cef41be0ed39,1,pathetic customer support options,2026-02-04 10:05:01,in.amazon.mShop.android.shopping
42505319-f424-4416-b997-5155ffa66061,1,"Title: Holding Customer Money Hostage ""Extremely poor experience. I received a wrong item, returned it, and have been waiting over 15 days for a refund. No updates, no emails. Now they are delaying it further claiming the seller needs to 'investigate.' Why is the customer penalized for Amazon's error? The 15-day refund promise is a lie. 1 Star.""",2026-02-04 09:48:35,in.amazon.mShop.android.shopping
4a6ed064-8a80-4630-8846-1f783af40892,1,nice,2026-02-04 09:39:17,in.amazon.mShop.android.shopping
659a8c36-c3c5-4718-b49c-f6cb0c07b19e,1,worse aap,2026-02-04 09:37:08,in.amazon.mShop.android.shopping
8b5cea68-676c-4378-883d-a214a531a65a,1,need more notifications category to disable marketing notifications.,2026-02-04 09:27:15,in.amazon.mShop.android.shopping
737fb3fc-8101-4b6c-9fd5-fd2c2b66ff59,1,I booked poco f6 which is almost 25k. No cashback. atleast i asked to deliver early bcoz of urgently go to hometown. but no favour. No benifit of booking the products from here,2026-02-04 09:24:03,in.amazon.mShop.android.shopping
d5c4f94d-7ffb-4abd-8ce5-8de72b1952ba,1,"Amazon’s delivery service has really gone downhill lately. I ordered a pair of formal shoes on 30 January, which were supposed to be delivered on 1 February. The delivery has now been delayed by two days, and there’s still no clarity on when it will arrive. What’s worse is that the delay is being blamed on false reasons like “unavailability” or a “wrong address.” I never received a single call from the delivery agent, and this is the same address where I regularly receive deliveries without any",2026-02-04 09:13:01,in.amazon.mShop.android.shopping
0d277e7e-ba09-450b-bf91-bbb06e49dafb,1,"I have compared amazon products with products bought from stores and I'm sure amazon sells duplicate food items, the taste and packaging are way different and I think we all must be very aware of what we are buying. pay attention to taste and packaging you will know what I'm talking about.",2026-02-04 08:29:30,in.amazon.mShop.android.shopping
2c907800-61c0-4ccc-91bb-892acece7303,1,very lagging aap at the time of checkout I can't use the payment option,2026-02-04 07:36:16,in.amazon.mShop.android.shopping
d3ae8151-e371-4e68-8728-b814b9dd45b5,1,customer service contact is so difficult need technical expert . poor management .,2026-02-04 06:50:16,in.amazon.mShop.android.shopping
205f5364-ba09-48aa-b9ed-6a0346e6741b,1,"Very poor experience. Payment was deducted but the product was never delivered. Delivery was wrongly marked as “refused,” which is not true. I contacted customer care multiple times, and each time I was told it would be delivered the same day, but nothing happened. This was the first TV in my home, and my children were waiting for it. They are very disappointed now. My money is stuck, and I cannot reorder. Very bad delivery management and support response.",2026-02-04 06:35:51,in.amazon.mShop.android.shopping
d121a311-c2b5-4be2-bba4-6ecf82b832f4,1,mane ek sam maiga tha uska paisa abhi tk nhi aaya hai,2026-02-04 02:40:11,in.amazon.mShop.android.shopping
f031bc3b-f66b-42d2-b03f-48ee2b2553e8,1,customer service very poor.. not able to connect customer service easily.. not a user friendly interface.. so many issues with refund and other formalities.. day by day becoming worst,2026-02-03 23:40:11,in.amazon.mShop.android.shopping
c6752dc6-de16-4691-8d99-37b1a782603e,1,they don't deliver on time and cancel orders without informing. pathetic customer service on top of it.,2026-02-03 23:14:10,in.amazon.mShop.android.shopping
8c6809b9-d24f-40cd-a56c-c49c9b3f2e38,1,"Support is a Dead End - Critical Delivery Failure ​Review: Giving 1 star because the customer support is non-existent. My order for an exam prep book (Mission NDA) is stuck, and when I tried to email for help, I got auto-rejections saying the email IDs are invalid. ​Amazon is no longer reliable for students on a deadline. The app's ""Help"" section is a loop of automated bots that provide zero resolution. Avoid using this app if you need items on time!",2026-02-03 22:55:54,in.amazon.mShop.android.shopping
43c3c195-d56a-46b5-81be-99585b7c4f22,1,very bad app for upi मैने रिचार्ज किया रिचार्ज सक्सेस हो गया लेकिन आया नहीं और कम्पलेन करने पर error हो जा रहा है इस ऐप में आप कंप्लेन नहीं कर सकते है ये ऐप सिर्फ शॉपिंग के लिए है upi use मत करिए,2026-02-03 22:37:51,in.amazon.mShop.android.shopping
20221ab6-86f2-428e-bc01-3b54f2ae54c3,1,खराब आइटम भेजा,2026-02-03 22:37:21,in.amazon.mShop.android.shopping
57fabd03-74b4-4363-8366-ae7a4e312111,1,"worst amazon online shopping, fake and damaged product's selling to customer's, and returns, pickup, refund all drama playing",2026-02-03 21:47:53,in.amazon.mShop.android.shopping
efba415e-cfaa-442e-9a20-4b5f35924248,1,app is waste off time because I return my think but she not give me return.,2026-02-03 21:23:27,in.amazon.mShop.android.shopping
ffa2399b-b557-48ec-98e6-8b6e32128eb2,1,experience bad,2026-02-03 21:22:53,in.amazon.mShop.android.shopping
857f344f-24b9-436a-b8cc-bcd4fde418b0,1,"mere sath ek scam hua Amazon pr, 25 items mangaya tha sirf 1 hi aya, acha hua ki online payment nhi kiya tha",2026-02-03 21:21:45,in.amazon.mShop.android.shopping
e19c6716-94fd-4858-86ca-ee2959b852ec,1,pathetic experience with this app courier partner denies to deliver order,2026-02-03 21:14:12,in.amazon.mShop.android.shopping
a0b3c142-e5d7-4aa9-a16c-8c283ea1518f,1,Present time this App is not Good Provides Services Working.,2026-02-03 21:05:41,in.amazon.mShop.android.shopping
adaa221b-dcc0-4821-bc9b-98bf814978d8,1,please urgently delivery to product,2026-02-03 20:46:55,in.amazon.mShop.android.shopping
f9657850-06f2-48dd-8937-50e4f0638d5e,1,customer support are completely worst they are not helping . I ordered something and received something else and i raised a return and also that product was returned but didn't got the refund completely worst experience by Amazon .,2026-02-03 20:46:37,in.amazon.mShop.android.shopping
efabd23b-e782-4ffe-b7da-8f592c1a5dc1,1,Return ke matter sbse gathiya bekar app Amazon baki other online shopping 🛒 app Always Good performing like Sh@p$y And And Me£sho But this one is too much bad 😔😔😔😔😔😔😞😓😓🤐,2026-02-03 20:45:43,in.amazon.mShop.android.shopping
3eaae157-3c8e-4c36-9d7b-e3e9d8ae0da2,1,"The UPI payment option is not at all working and showing transaction failed. Other UPI apps are working better. Also, Not allowing insurance renewal premium payments using Credit cards under the Bill Payments section in Amazon app.",2026-02-03 20:25:51,in.amazon.mShop.android.shopping
f8ddfb2b-6d5f-4326-af00-e048894c32e6,1,worst customer service there is no way to speak to the customer executive in case of any problem related to product,2026-02-03 20:18:33,in.amazon.mShop.android.shopping
5e956ee0-012c-4615-b0ce-5a4784efb1a4,1,Amazon Is very waste,2026-02-03 20:12:28,in.amazon.mShop.android.shopping
bf1b2641-0993-4d83-8af6-27bf5c351371,1,nonsense application. what a stupidity to automatically link the existing insurance with random insurer Acko and making us pay,2026-02-03 20:05:37,in.amazon.mShop.android.shopping
715b435d-7e0f-4622-9b44-f571cd8e6785,1,they don't come on our address,2026-02-03 19:51:51,in.amazon.mShop.android.shopping
035d42ab-982b-4222-8b9c-a9d2b8e01094,1,"Scammers app asking for online payment before delivery for order of books, after which order was not delivered but the app has been showing delivered, further inquiry did not show any customer service to contact and ai was wasting time without giving any response and not solving the problem.I still has not received any refund for my order. negative rating is needed to be a function made.",2026-02-03 19:45:35,in.amazon.mShop.android.shopping
5b269627-9ece-4fc5-9870-f7c243015a70,1,products are not delivered in time . and worst customer service,2026-02-03 19:45:10,in.amazon.mShop.android.shopping
0cdfe4b5-baed-4466-b2d4-17bee76b930c,1,"The produc was not delivered but it was showing that it was rejected by me. Called customer care but he told me that he could not do anything in it as the refund process had been initiated however I had not received the refund. Mini TV is free, but lots of advertisements, then what is free ? (More than 999) 1499 price of Prime, but pay extra for movie Pushpa, get less discount on Amazon Pay credit card than other cards. Nowadays the price of groceries is higher than Flipkart, JioMart and D-Mart.",2026-02-03 19:30:17,in.amazon.mShop.android.shopping
50fbc7e6-0fa3-4087-8b27-8132fba16288,1,"order delayed for 2 days as a prime customer, I had ordered a baby Walker find as a prime number which shown in the application that the order will get delivered in one day for the colour which I have chosen that colour it was shown it will get delivered in 2 days but in the Amazon application there was a product which a different colour it shown that it will get delivered tomorrow so I opted for prime unwanted that product urgently as before the order without prime was cancelled after 6 days.",2026-02-03 19:09:27,in.amazon.mShop.android.shopping
73d38e8d-e88d-40dd-8699-a1a267cb71a7,1,Services are now very pathetic and worse. They show item delivered but delivery not received. No response from Amazon. Don't know what's use of purchasing Prime membership.,2026-02-03 19:03:30,in.amazon.mShop.android.shopping
19f66199-04d8-438a-b0ed-c7ff53ff8d10,1,"After rating a product, the Amazon platform frequently blocks the account. No other platform does this.My friends' accounts have also been blocked after rating the product. This happens only on the Amazon platform.",2026-02-03 18:39:50,in.amazon.mShop.android.shopping
a927bb74-610e-4fb4-971e-2a8511683693,1,I order a hoodie but I not get the parsle,2026-02-03 18:17:10,in.amazon.mShop.android.shopping
c6f72878-7a5a-48d9-a8cc-efc2ad97884a,1,"I don't know how amzon work...it's a worlds waste sarvice...how jeff become no-1. but if ..that company working like this,not more standing position in not no - 1😡😡😡😡😡😡",2026-02-03 18:16:27,in.amazon.mShop.android.shopping
02a1dc4d-2311-4ca7-a13e-3cce08da4f5f,1,scam app. no info about item lost in return by them. castmar have to bear loss.,2026-02-03 18:06:40,in.amazon.mShop.android.shopping
5f486fbb-9253-44a7-8b3e-bc309b64c724,1,extremely bad experience i was return itom 9 days ago still not refund my amount,2026-02-03 18:03:55,in.amazon.mShop.android.shopping
b96c0978-1325-481c-ba59-416c8ab97c2e,1,the delivery agents wont inform us about arrival and i didnt got my order.They said its been returning to selle,2026-02-03 17:58:07,in.amazon.mShop.android.shopping
13e632bb-8858-4825-9a23-ea572297f8a4,1,"bhut ghatiya service h 15,20 days me order aata h aur bhut se delivery agent rudely behave karte h",2026-02-03 17:35:38,in.amazon.mShop.android.shopping
a2f5749d-e8c4-445e-9e45-45d639ac6db8,1,"Maine product return request ki thi, lekin abhi tak pickup nahi hua. Roz new pickup date assign hoti hai par koi aata hi nahi. Customer support sirf excuses deta hai, koi solution nahi. Paise aur time dono waste ho gaye. Bahut hi poor service",2026-02-03 17:15:59,in.amazon.mShop.android.shopping
4e5b7402-b24d-45b9-a4a4-50e63cac9a7e,1,Wrong order.... pickup issue.... too much trouble with the service..... please resolve.,2026-02-03 17:14:05,in.amazon.mShop.android.shopping
4fd87f13-129e-4f7a-b5d4-2ae48bd7e407,1,Wrost app ever and most nonsense experience 🙄 😑,2026-02-03 17:09:56,in.amazon.mShop.android.shopping
aa3e2dac-249c-423e-8927-910c332abeb4,1,"Very disappointing shopping app, no response from return policy",2026-02-03 17:01:48,in.amazon.mShop.android.shopping
dd6bf410-f990-4bbd-9aba-6cbce586d69f,1,"Worst app don't buy 1499 prime pack it's better use i booma or Movierulz , after buying 1499 still no ads free for ads free they asking 699 worst , Jai I booma",2026-02-03 16:57:05,in.amazon.mShop.android.shopping
4d150543-2974-4338-9eca-4ba52abb3dd6,1,my orders can't come 😞,2026-02-03 16:44:06,in.amazon.mShop.android.shopping
4bb83d90-fa82-46c7-aac2-e793610e5799,1,very bad service,2026-02-03 16:28:09,in.amazon.mShop.android.shopping
54c9e6b6-fb75-4af9-8b7c-689dacbc1d11,1,very bad delivery agent call nhi krta or ispe na agent ka number show hota h flipkart 10x time better than amazon,2026-02-03 16:18:49,in.amazon.mShop.android.shopping
9933a5db-0eff-439a-983b-72b07bea456f,1,bad service and delivery,2026-02-03 16:06:18,in.amazon.mShop.android.shopping
